soc6,title,ilo_exposure_mean,observed_exposure,ilo_pct,anthropic_pct,exposure_gap,abs_exposure_gap,HumanMoat_seed_equal_weight,"Employment change, percent, 2025–35","Median annual wage, dollars, 2025"
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",0.6050000000000001,0.4046,98.33333333333333,95.63492063492063,-2.698412698412696,2.698412698412696,42.3655323819978,-6.2,50610.0
49-3011,Aircraft Mechanics and Service Technicians,0.194875,0.0,29.88095238095238,27.24867724867725,-2.6322751322751294,2.6322751322751294,67.73435784851812,5.4,79870.0
43-4051,Customer Service Representatives,0.5808333333333334,0.7011,97.26190476190476,99.86772486772487,2.605820105820115,2.605820105820115,44.11306256860593,-5.3,44770.0
39-6011,Baggage Porters and Bellhops,0.3699999999999999,0.073,74.28571428571429,71.6931216931217,-2.5925925925925952,2.5925925925925952,57.542261251372125,-3.0,37080.0
43-9111,Statistical Assistants,0.565625,0.5099,96.13095238095238,98.67724867724867,2.5462962962962905,2.5462962962962905,21.46725210391511,-1.8,50330.0
11-9033,"Education Administrators, Postsecondary",0.3629545454545454,0.0644,67.5,69.97354497354497,2.473544973544975,2.473544973544975,62.75997072813758,1.8,104590.0
13-2011,Accountants and Auditors,0.51325,0.3478,91.19047619047619,93.65079365079364,2.460317460317455,2.460317460317455,30.982802780826933,5.0,83680.0
27-2031,Dancers,0.1935416666666666,0.0,29.702380952380953,27.24867724867725,-2.4537037037037024,2.4537037037037024,35.42627149652397,2.2,
53-3052,"Bus Drivers, Transit and Intercity",0.1785714285714285,0.0,24.94047619047619,27.24867724867725,2.3082010582010604,2.3082010582010604,57.59860958653494,4.1,59050.0
53-3051,"Bus Drivers, School",0.1785714285714285,0.0,24.94047619047619,27.24867724867725,2.3082010582010604,2.3082010582010604,53.58324185876327,0.7,47920.0
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",0.1934270833333333,0.0,29.523809523809526,27.24867724867725,-2.2751322751322753,2.2751322751322753,44.25978777899744,2.6,48040.0
31-9092,Medical Assistants,0.346,0.0476,63.988095238095234,66.20370370370371,2.215608465608476,2.215608465608476,53.52762532016099,12.9,45690.0
29-1123,Physical Therapists,0.2835714285714286,0.0174,54.58333333333333,56.74603174603175,2.1626984126984183,2.1626984126984183,83.20856201975849,11.9,102760.0
47-2111,Electricians,0.19125,0.0,29.404761904761905,27.24867724867725,-2.156084656084655,2.156084656084655,81.08269301134285,9.2,63190.0
15-2099,"Mathematical Science Occupations, All Other | Bioinformatics Technicians",0.565625,0.4793,96.13095238095238,98.28042328042328,2.1494708994708986,2.1494708994708986,19.76765459202342,7.1,81490.0
11-3071,"Transportation, Storage, and Distribution Managers | Supply Chain Managers",0.385,0.0956,77.14285714285715,75.0,-2.142857142857153,2.142857142857153,57.424990852543,6.1,107230.0
41-9031,Sales Engineers,0.5125,0.3224,90.95238095238095,92.98941798941799,2.037037037037038,2.037037037037038,57.38602268569336,2.8,124900.0
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.189921875,0.0,29.166666666666668,27.24867724867725,-1.9179894179894177,1.9179894179894177,39.41419685327479,-9.7,43960.0
51-9081,Dental Laboratory Technicians,0.18,0.0,25.357142857142854,27.24867724867725,1.891534391534396,1.891534391534396,39.30662275887303,-5.9,49610.0
29-2091,Orthotists and Prosthetists,0.18,0.0,25.357142857142854,27.24867724867725,1.891534391534396,1.891534391534396,67.56238565678741,12.9,81110.0
47-5023,"Earth Drillers, Except Oil and Gas",0.18,0.0,25.357142857142854,27.24867724867725,1.891534391534396,1.891534391534396,57.32894255397,3.6,60190.0
51-9082,Medical Appliance Technicians,0.18,0.0,25.357142857142854,27.24867724867725,1.891534391534396,1.891534391534396,44.13611416026345,3.5,48030.0
29-2092,Hearing Aid Specialists,0.18,0.0,25.357142857142854,27.24867724867725,1.891534391534396,1.891534391534396,61.52762532016099,19.4,65160.0
17-1011,"Architects, Except Landscape and Naval",0.3713888888888889,0.0784,74.64285714285714,72.75132275132276,-1.8915343915343783,1.8915343915343783,48.25503110135383,4.3,99280.0
15-1254,Web Developers,0.5665357142857144,0.4802,96.54761904761905,98.4126984126984,1.8650793650793531,1.8650793650793531,33.739846322722286,3.8,92650.0
53-4041,Subway and Streetcar Operators,0.1885357142857142,0.0,29.04761904761905,27.24867724867725,-1.7989417989418008,1.7989417989418008,57.442736919136486,3.7,86380.0
15-1252,Software Developers,0.5265625,0.288,92.26190476190477,90.47619047619048,-1.7857142857142918,1.7857142857142918,23.14599341383096,10.2,135980.0
43-6013,Medical Secretaries and Administrative Assistants,0.5303125,0.3623,92.67857142857143,94.44444444444444,1.7658730158730123,1.7658730158730123,41.03988291255031,4.8,45930.0
43-2011,"Switchboard Operators, Including Answering Service",0.5372,0.3863,93.51190476190476,95.23809523809523,1.7261904761904674,1.7261904761904674,36.84302963776071,-26.0,38630.0
15-2051,Data Scientists | Business Intelligence Analysts | Clinical Data Managers,0.565625,0.4604999999999999,96.13095238095238,97.75132275132276,1.620370370370381,1.620370370370381,21.840346383705327,34.6,120230.0
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.1816666666666666,0.0,25.773809523809522,27.24867724867725,1.4748677248677282,1.4748677248677282,41.70435418953531,0.6,47180.0
51-4041,Machinists,0.1816666666666666,0.0,25.773809523809522,27.24867724867725,1.4748677248677282,1.4748677248677282,43.08415660446396,1.0,58750.0
53-7073,Wellhead Pumpers,0.1875,0.0,28.69047619047619,27.24867724867725,-1.4417989417989396,1.4417989417989396,62.97292352725943,-2.0,69960.0
47-5071,"Roustabouts, Oil and Gas",0.1875,0.0,28.69047619047619,27.24867724867725,-1.4417989417989396,1.4417989417989396,59.86095865349432,3.6,46960.0
47-5012,"Rotary Drill Operators, Oil and Gas",0.1875,0.0,28.69047619047619,27.24867724867725,-1.4417989417989396,1.4417989417989396,77.71313574826198,0.8,67890.0
47-5013,"Service Unit Operators, Oil and Gas",0.1875,0.0,28.69047619047619,27.24867724867725,-1.4417989417989396,1.4417989417989396,74.37467983900476,1.1,58160.0
47-5011,"Derrick Operators, Oil and Gas",0.1875,0.0,28.69047619047619,27.24867724867725,-1.4417989417989396,1.4417989417989396,65.66813025978777,1.6,58620.0
11-3061,Purchasing Managers,0.4189999999999999,0.2004,83.03571428571429,84.39153439153439,1.3558201058201007,1.3558201058201007,49.927552140504936,4.0,148080.0
51-9197,Tire Builders,0.18225,0.0,25.952380952380956,27.24867724867725,1.296296296296294,1.296296296296294,40.72703988291255,0.8,57390.0
11-1021,General and Operations Managers,0.4000783858998145,0.1378,81.30952380952381,80.02645502645503,-1.283068783068785,1.283068783068785,71.63666300768388,5.0,105770.0
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products | Solar Sales Representatives and Assessors",0.5005972222222222,0.2706,90.5952380952381,89.41798941798942,-1.1772486772486843,1.1772486772486843,49.25997072813757,1.2,104920.0
35-2011,"Cooks, Fast Food",0.1830555555555555,0.0,26.071428571428573,27.24867724867725,1.1772486772486772,1.1772486772486772,26.27259421880717,0.6,30890.0
11-1011,Chief Executives | Chief Sustainability Officers,0.3276919191919191,0.0333,62.857142857142854,61.70634920634921,-1.150793650793645,1.150793650793645,64.1053787047201,3.2,213990.0
19-3022,Survey Researchers,0.5615,0.4316,95.5952380952381,96.6931216931217,1.0978835978835946,1.0978835978835946,32.70508598609586,-4.8,69460.0
13-1199,"Business Operations Specialists, All Other | Business Continuity Planners | Sustainability Specialists | Online Merchants",0.4314285714285714,0.1846,84.28571428571429,83.2010582010582,-1.084656084656089,1.084656084656089,41.50576289791438,3.9,83050.0
13-2051,Financial and Investment Analysts,0.5963194444444444,0.5716,97.85714285714285,98.94179894179894,1.084656084656089,1.084656084656089,,7.2,102740.0
53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",0.18675,0.0,28.333333333333332,27.24867724867725,-1.084656084656082,1.084656084656082,57.230881814855465,0.8,68840.0
21-1021,"Child, Family, and School Social Workers",0.2831818181818182,0.0074,53.80952380952381,54.89417989417989,1.084656084656082,1.084656084656082,70.00109769484084,4.4,59550.0
27-3091,Interpreters and Translators,0.5925,0.4304,97.5,96.42857142857143,-1.0714285714285694,1.0714285714285694,52.45371386754482,2.0,60170.0
15-1244,Network and Computer Systems Administrators,0.5472857142857144,0.3373,94.28571428571428,93.25396825396825,-1.0317460317460245,1.0317460317460245,35.66410537870472,-4.1,99130.0
39-5091,"Makeup Artists, Theatrical and Performance",0.1831249999999999,0.0,26.36904761904762,27.24867724867725,0.8796296296296298,0.8796296296296298,41.13648005854373,6.1,97150.0
39-5092,Manicurists and Pedicurists,0.1831249999999999,0.0,26.36904761904762,27.24867724867725,0.8796296296296298,0.8796296296296298,16.596414196853274,9.2,35760.0
39-5093,Shampooers,0.1831249999999999,0.0,26.36904761904762,27.24867724867725,0.8796296296296298,0.8796296296296298,41.4291986827662,5.6,32600.0
39-5094,Skincare Specialists,0.1831249999999999,0.0,26.36904761904762,27.24867724867725,0.8796296296296298,0.8796296296296298,61.3472374679839,8.8,45330.0
45-2041,"Graders and Sorters, Agricultural Products",0.1862051282051282,0.0,28.095238095238095,27.24867724867725,-0.8465608465608447,0.8465608465608447,24.68386388583973,-3.4,35730.0
19-4061,Social Science Research Assistants,0.565625,0.4393,96.13095238095238,96.95767195767195,0.8267195767195687,0.8267195767195687,10.110135382363705,5.0,61990.0
47-5044,"Loading and Moving Machine Operators, Underground Mining",0.1855,0.0,27.976190476190478,27.24867724867725,-0.7275132275132279,0.7275132275132279,34.21953896816685,-15.8,74500.0
43-4111,"Interviewers, Except Eligibility and Loan",0.5475,0.3851,94.4047619047619,95.1058201058201,0.7010582010582027,0.7010582010582027,56.19063300402488,-10.4,45920.0
15-2031,Operations Research Analysts,0.5615,0.4288,95.5952380952381,96.29629629629629,0.7010582010581885,0.7010582010581885,23.76106842297841,11.9,88940.0
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",0.3086111111111111,0.0324,60.71428571428571,61.37566137566137,0.661375661375665,0.661375661375665,51.13428466886206,2.5,48570.0
21-1012,"Educational, Guidance, and Career Counselors and Advisors",0.3874375,0.1182,77.26190476190476,77.91005291005291,0.6481481481481524,0.6481481481481524,58.50713501646543,2.9,64330.0
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic | Stone Cutters and Carvers, Manufacturing | Glass Blowers, Molders, Benders, and Finishers | Potters, Manufacturing",0.1846516122766122,0.0,27.857142857142858,27.24867724867725,-0.6084656084656075,0.6084656084656075,41.33022319795097,5.8,46170.0
43-1011,First-Line Supervisors of Office and Administrative Support Workers,0.4287499999999999,0.1856,83.92857142857143,83.33333333333334,-0.5952380952380878,0.5952380952380878,58.98536406878888,0.1,69500.0
33-2011,Firefighters,0.1833333333333333,0.0,26.666666666666668,27.24867724867725,0.5820105820105823,0.5820105820105823,63.41126966703256,3.7,59280.0
15-2021,Mathematicians,0.5615,0.4241,95.5952380952381,96.16402116402116,0.5687830687830626,0.5687830687830626,19.042444200512257,0.6,126710.0
13-2099,"Financial Specialists, All Other | Financial Quantitative Analysts | Fraud Examiners, Investigators and Analysts",0.445,0.2202,85.41666666666666,85.97883597883597,0.562169312169317,0.562169312169317,34.46944749359678,4.1,81100.0
13-1111,Management Analysts,0.4601111111111111,0.2435,87.20238095238095,87.6984126984127,0.49603174603174693,0.49603174603174693,52.09147457006951,10.1,101860.0
37-3013,Tree Trimmers and Pruners,0.1841666666666666,0.0,27.73809523809524,27.24867724867725,-0.48941798941799064,0.48941798941799064,68.534211489206,4.2,50960.0
35-2015,"Cooks, Short Order",0.1835277777777777,0.0,26.785714285714285,27.24867724867725,0.46296296296296546,0.46296296296296546,25.995609220636663,-5.2,35880.0
43-9061,"Office Clerks, General",0.595,0.4504,97.67857142857143,97.22222222222221,-0.4563492063492163,0.4563492063492163,30.03805342114892,-6.0,45010.0
51-3092,Food Batchmakers,0.1841071428571428,0.0,27.61904761904762,27.24867724867725,-0.37037037037037024,0.37037037037037024,37.57958287596048,6.5,42290.0
25-2051,"Special Education Teachers, Preschool",0.2836363636363636,0.0058,55.05952380952381,54.695767195767196,-0.36375661375661394,0.36375661375661394,37.62641785583608,2.4,64830.0
27-3092,Court Reporters and Simultaneous Captioners,0.53625,0.3431,93.15476190476191,93.51851851851852,0.36375661375660684,0.36375661375660684,29.84595682400293,-0.1,72420.0
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.5765625,0.4528,97.14285714285714,97.4867724867725,0.3439153439153557,0.3439153439153557,34.82070984266373,-6.0,47540.0
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,0.1838541666666666,0.0,26.904761904761905,27.24867724867725,0.34391534391534506,0.34391534391534506,30.71423344310282,5.3,33980.0
17-2121,Marine Engineers and Naval Architects,0.3233928571428571,0.0358,62.44047619047619,62.10317460317461,-0.33730158730158166,0.33730158730158166,42.03915111598975,6.7,112230.0
43-9021,Data Entry Keyers,0.7,0.6707,100.0,99.73544973544973,-0.264550264550266,0.264550264550266,39.55616538602269,-25.5,41340.0
15-1211,Computer Systems Analysts | Health Informatics Specialists,0.49,0.2763,89.46428571428572,89.68253968253968,0.21825396825396126,0.21825396825396126,41.00475667764361,7.9,105850.0
11-9032,"Education Administrators, Kindergarten through Secondary",0.3629545454545454,0.0525,67.5,67.32804232804233,-0.17195767195767075,0.17195767195767075,60.473106476399565,-0.3,105870.0
27-1021,Commercial and Industrial Designers,0.3497222222222222,0.0437,65.23809523809524,65.07936507936508,-0.15873015873016527,0.15873015873016527,51.6860592755214,2.4,83910.0
43-4171,Receptionists and Information Clerks,0.5732777777777779,0.4338,96.9047619047619,96.82539682539682,-0.07936507936507553,0.07936507936507553,48.99707281375778,-1.7,38010.0
51-5111,Prepress Technicians and Workers,0.3820714285714285,0.1018,76.36904761904762,76.32275132275133,-0.04629629629629051,0.04629629629629051,29.63776070252469,-15.3,48690.0
41-3021,Insurance Sales Agents,0.5266666666666667,0.3188,92.44047619047619,92.46031746031747,0.01984126984127954,0.01984126984127954,55.9615806805708,3.3,62280.0
51-9123,"Painting, Coating, and Decorating Workers",0.184,0.0,27.26190476190476,27.24867724867725,-0.013227513227509036,0.013227513227509036,22.147091108671788,1.3,41600.0
35-2013,"Cooks, Private Household",0.184,0.0,27.26190476190476,27.24867724867725,-0.013227513227509036,0.013227513227509036,32.50567142334431,5.1,47940.0
35-2012,"Cooks, Institution and Cafeteria",0.184,0.0,27.26190476190476,27.24867724867725,-0.013227513227509036,0.013227513227509036,44.82729601170874,2.8,37450.0
11-2033,Fundraising Managers,0.391861111111111,,79.10714285714285,,,,56.39077936333699,5.4,125470.0
11-9039,"Education Administrators, All Other",0.3629545454545454,,67.5,,,,,1.6,95200.0
11-9072,"Entertainment and Recreation Managers, Except Gambling",0.3666787037037036,,68.69047619047619,,,,66.8214416392243,6.0,79520.0
13-1021,"Buyers and Purchasing Agents, Farm Products",0.394,,79.52380952380952,,,,62.422612513721184,,
13-1022,"Wholesale and Retail Buyers, Except Farm Products",0.394,,79.52380952380952,,,,51.97914379802414,,
13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",0.394,,79.52380952380952,,,,49.54957921697768,,
13-1082,Project Management Specialists,0.4099691865079364,,82.02380952380952,,,,42.544456641053785,6.7,102320.0
13-2022,Appraisers of Personal and Business Property,0.449,,86.72619047619048,,,,45.920600073179656,,
13-2023,Appraisers and Assessors of Real Estate,0.449,,86.72619047619048,,,,34.038785217709474,,
17-3019,"Drafters, All Other",0.3475,,64.3452380952381,,,,,-7.3,63520.0
17-3028,Calibration Technologists and Technicians,0.281490625,,53.035714285714285,,,,50.66959385290889,4.8,67820.0
19-1099,"Life Scientists, All Other",0.396875,,80.47619047619048,,,,,6.3,93750.0
19-2099,"Physical Scientists, All Other | Remote Sensing Scientists and Technologists",,0.0379,,62.698412698412696,,,26.64910354921332,2.1,122570.0
19-4044,Hydrologic Technicians,0.263296875,,47.14285714285714,,,,,-1.3,64790.0
21-1011,Substance Abuse and Behavioral Disorder Counselors,0.2831818181818182,,53.80952380952381,,,,53.01024515184779,,
21-1014,Mental Health Counselors,0.2831818181818182,,53.80952380952381,,,,61.83900475667765,,
21-1019,"Counselors, All Other",0.2831818181818182,,53.80952380952381,,,,,5.9,50860.0
21-1029,"Social Workers, All Other",0.2831818181818182,,53.80952380952381,,,,,2.3,71900.0
21-1099,"Community and Social Service Specialists, All Other",0.2831818181818182,,53.80952380952381,,,,,5.5,56730.0
21-2099,"Religious Workers, All Other",0.1205,,5.952380952380952,,,,,1.5,45280.0
23-2099,"Legal Support Workers, All Other",0.39075,,78.63095238095238,,,,,-0.3,72110.0
25-1069,"Social Sciences Teachers, Postsecondary, All Other",0.3694444444444444,,72.02380952380952,,,,,1.6,72990.0
25-1199,"Postsecondary Teachers, All Other",0.3694444444444444,,72.02380952380952,,,,,2.0,77640.0
25-2055,"Special Education Teachers, Kindergarten",0.2836363636363636,,55.05952380952381,,,,60.14745700695208,,
25-2056,"Special Education Teachers, Elementary School",0.2836363636363636,,55.05952380952381,,,,32.74057811928284,,
25-3031,"Substitute Teachers, Short-Term",0.3373958333333333,,63.33333333333333,,,,32.52872301500183,2.0,41670.0
25-3099,"Teachers and Instructors, All Other",0.3373958333333333,,63.33333333333333,,,,,-0.2,66140.0
25-9042,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",0.2410714285714285,,42.857142857142854,,,,54.82949140139042,,
25-9043,"Teaching Assistants, Special Education",0.2410714285714285,,42.857142857142854,,,,40.07061836809367,,
25-9049,"Teaching Assistants, All Other",0.2410714285714285,,42.857142857142854,,,,,,
25-9099,"Educational Instruction and Library Workers, All Other",0.3268749999999999,,62.73809523809524,,,,,1.8,50890.0
27-1019,"Artists and Related Workers, All Other",,,,,,,,2.0,71240.0
27-1029,"Designers, All Other",0.3497222222222222,,65.23809523809524,,,,,1.2,64950.0
27-2091,"Disc Jockeys, Except Radio",0.2130208333333333,,35.654761904761905,,,,42.30113428466886,3.8,
27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",0.2130208333333333,,35.654761904761905,,,,,4.7,
27-3099,"Media and Communication Workers, All Other",0.4725,,88.1547619047619,,,,,3.9,73620.0
27-4015,Lighting Technicians,0.3517857142857142,,65.89285714285714,,,,,-4.8,68060.0
27-4099,"Media and Communication Equipment Workers, All Other",0.3517857142857142,,65.89285714285714,,,,,1.6,70720.0
29-1029,"Dentists, All Other Specialists",0.14925,,13.333333333333334,,,,,1.3,224990.0
29-1212,Cardiologists,0.2790454545454545,,51.8452380952381,,,,,4.8,496010.0
29-1214,Emergency Medicine Physicians,0.2790454545454545,,51.8452380952381,,,,86.44822539334066,3.2,335550.0
29-1249,"Surgeons, All Other",0.2715,,48.63095238095238,,,,,4.0,414010.0
29-2011,Medical and Clinical Laboratory Technologists | Cytogenetic Technologists | Cytotechnologists | Histotechnologists,0.307125,,60.416666666666664,,,,47.626326381266,,
29-2012,Medical and Clinical Laboratory Technicians | Histology Technicians,0.307125,,60.416666666666664,,,,40.594218807171615,,
29-2036,Medical Dosimetrists,0.3047857142857143,,59.82142857142857,,,,47.63300402488108,5.0,147470.0
31-1121,Home Health Aides,0.2465,,44.166666666666664,,,,42.58360775704354,,
31-1122,Personal Care Aides,0.3492222222222222,,65.0,,,,55.93779729235273,,
33-1091,First-Line Supervisors of Security Workers,0.1998749999999999,,32.55952380952381,,,,81.49140139041347,3.7,55940.0
33-1099,"First-Line Supervisors of Protective Service Workers, All Other",0.1998749999999999,,32.55952380952381,,,,,1.9,76400.0
33-9094,School Bus Monitors,0.1972499999999999,,31.25,,,,43.27186242224662,-1.9,35100.0
35-2019,"Cooks, All Other",0.184,,27.26190476190476,,,,,5.2,37690.0
35-9099,"Food Preparation and Serving Related Workers, All Other",0.1295833333333333,,7.6190476190476195,,,,,5.5,35840.0
37-2019,"Building Cleaning Workers, All Other",0.0968749999999999,,1.9047619047619049,,,,,2.0,44040.0
37-3019,"Grounds Maintenance Workers, All Other",0.1067771164021163,,3.3333333333333335,,,,,3.7,46860.0
39-3019,"Gambling Service Workers, All Other",0.446,,85.95238095238096,,,,,4.2,36310.0
39-3092,Costume Attendants,,0.0,,27.24867724867725,,,44.05964141968533,5.9,50400.0
39-3099,"Entertainment Attendants and Related Workers, All Other",,,,,,,,4.0,32640.0
39-4012,Crematory Operators,0.2023402777777777,,32.916666666666664,,,,,3.1,43650.0
39-7011,Tour Guides and Escorts,0.3188888888888889,,61.72619047619048,,,,31.33662641785584,,
39-7012,Travel Guides,0.3188888888888889,,61.72619047619048,,,,68.90779363336992,,
39-9099,"Personal Care and Service Workers, All Other",0.2023402777777777,,32.916666666666664,,,,,5.9,41600.0
41-2021,Counter and Rental Clerks,,0.2048,,84.92063492063492,,,50.7863154043176,3.0,41300.0
41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",0.49,,89.46428571428572,,,,52.73326015367728,2.7,69990.0
41-9099,"Sales and Related Workers, All Other",0.46275,,87.5,,,,,1.1,48280.0
43-2099,"Communications Equipment Operators, All Other",0.3836845238095238,,76.54761904761904,,,,,1.0,54680.0
43-3099,"Financial Clerks, All Other",0.56,,95.23809523809523,,,,,0.0,53830.0
43-4199,"Information and Record Clerks, All Other",0.5217291666666666,,92.02380952380952,,,,,0.8,49500.0
43-9199,"Office and Administrative Support Workers, All Other",0.627875,,98.98809523809524,,,,,-7.3,45670.0
45-2099,"Agricultural Workers, All Other",0.1075549242424242,,3.4523809523809526,,,,,3.8,39850.0
45-3031,Fishing and Hunting Workers,0.130922619047619,,8.095238095238095,,,,49.8364434687157,-4.2,
45-4029,"Logging Workers, All Other",0.10648125,,3.1547619047619047,,,,,-7.6,50840.0
47-3019,"Helpers, Construction Trades, All Other",0.0934583333333333,,0.4761904761904762,,,,,-1.0,42670.0
47-4091,Segmental Pavers,0.1064642857142857,,2.976190476190476,,,,68.66190998902304,,
47-4099,"Construction and Related Workers, All Other | Weatherization Installers and Technicians",0.0936666666666666,,0.7738095238095238,,,,48.54335894621296,,
47-5049,"Underground Mining Machine Operators, All Other",0.1725,,19.345238095238095,,,,,-1.0,70130.0
47-5099,"Extraction Workers, All Other",0.1406785714285714,,10.476190476190476,,,,,3.4,57010.0
49-9069,"Precision Instrument and Equipment Repairers, All Other",0.2140625,,36.36904761904762,,,,,2.5,68990.0
51-2022,Electrical and Electronic Equipment Assemblers,0.27675,,50.89285714285714,,,,48.84998170508599,,
51-2023,Electromechanical Equipment Assemblers,0.27675,,50.89285714285714,,,,24.12989388949872,,
51-2092,Team Assemblers,0.319,,61.964285714285715,,,,39.90230515916575,,
51-2099,"Assemblers and Fabricators, All Other",0.319,,61.964285714285715,,,,,,
51-3099,"Food Processing Workers, All Other",0.1506071428571428,,14.464285714285715,,,,,5.5,39680.0
51-4199,"Metal Workers and Plastic Workers, All Other",0.1740674603174602,,20.773809523809526,,,,,-7.1,45950.0
51-6099,"Textile, Apparel, and Furnishings Workers, All Other",0.1377051282051282,,10.0,,,,,-13.4,37280.0
51-7099,"Woodworkers, All Other",0.1355681818181818,,9.404761904761905,,,,,-2.3,44530.0
51-9141,Semiconductor Processing Technicians,,0.0,,27.24867724867725,,,32.3490669593853,8.2,51430.0
51-9199,"Production Workers, All Other",0.12,,5.714285714285714,,,,,0.8,40110.0
53-1042,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand | Recycling Coordinators",0.1408333333333333,,11.071428571428571,,,,74.66044639590194,,
53-1043,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,0.2258128437738731,,38.75,,,,77.99926820343944,,
53-1044,First-Line Supervisors of Passenger Attendants,0.2352597329111218,,41.19047619047619,,,,77.4961580680571,,
53-1049,"First-Line Supervisors of Transportation Workers, All Other",0.2258128437738731,,38.75,,,,,,
53-2022,Airfield Operations Specialists,,0.0476,,66.20370370370371,,,85.6981339187706,7.8,56850.0
53-3099,"Motor Vehicle Operators, All Other",0.24975,,44.642857142857146,,,,,2.8,37180.0
53-4099,"Rail Transportation Workers, All Other",0.175,,22.023809523809522,,,,,4.4,56360.0
53-6032,Aircraft Service Attendants,0.1697222222222222,,18.75,,,,45.77497255762898,5.6,40450.0
53-6099,"Transportation Workers, All Other",0.1697222222222222,,18.75,,,,,4.0,45650.0
53-7011,Conveyor Operators and Tenders,,0.0,,27.24867724867725,,,40.66410537870472,-2.6,42420.0
53-7199,"Material Moving Workers, All Other",0.1608432539682539,,16.19047619047619,,,,,2.7,41800.0
55-1011,Air Crew Officers,,,,,,,,,
55-1012,Aircraft Launch and Recovery Officers,,,,,,,,,
55-1013,Armored Assault Vehicle Officers,,,,,,,,,
55-1014,Artillery and Missile Officers,,,,,,,,,
55-1015,Command and Control Center Officers,,,,,,,,,
55-1016,Infantry Officers,,,,,,,,,
55-1017,Special Forces Officers,,,,,,,,,
55-1019,"Military Officer Special and Tactical Operations Leaders, All Other",,,,,,,,,
55-2011,First-Line Supervisors of Air Crew Members,,,,,,,,,
55-2012,First-Line Supervisors of Weapons Specialists/Crew Members,,,,,,,,,
55-2013,First-Line Supervisors of All Other Tactical Operations Specialists,,,,,,,,,
55-3011,Air Crew Members,,,,,,,,,
55-3012,Aircraft Launch and Recovery Specialists,,,,,,,,,
55-3013,Armored Assault Vehicle Crew Members,,,,,,,,,
55-3014,Artillery and Missile Crew Members,,,,,,,,,
55-3015,Command and Control Center Specialists,,,,,,,,,
55-3016,Infantry,,,,,,,,,
55-3018,Special Forces,,,,,,,,,
55-3019,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other",,,,,,,,,
